#Collected Data-2
#Intensity_unit=cps
15.0000	8.8064
15.0052	17.6152
15.0104	14.2283
15.0156	0.0000
15.0208	0.0000
15.0260	0.0000
15.0312	0.0000
15.0364	0.0000
15.0416	3.3869
15.0468	17.6152
15.0520	11.5185
15.0572	0.0000
15.0624	0.0000
15.0676	0.0000
15.0728	0.0000
15.0780	12.8714
15.0832	23.7119
15.0884	11.5185
15.0936	8.8080
15.0988	6.0950
15.1040	37.9418
15.1092	4.7430
15.1144	0.0000
15.1196	46.7449
15.1248	2.0349
15.1300	10.1617
15.1352	17.6152
15.1404	17.6152
15.1456	11.5185
15.1508	0.0000
15.1560	0.0000
15.1612	0.0000
15.1664	0.0000
15.1716	0.0000
15.1768	0.0000
15.1820	0.0000
15.1872	16.2599
15.1924	0.0000
15.1976	0.0000
15.2028	0.0000
15.2080	0.0000
15.2132	0.0000
15.2184	0.0000
15.2236	0.0000
15.2288	0.0000
15.2340	0.0000
15.2392	0.0000
15.2444	0.0000
15.2496	16.2599
15.2548	0.0000
15.2600	0.0000
15.2652	0.0000
15.2704	0.0000
15.2756	23.7119
15.2808	16.9380
15.2860	0.0000
15.2912	0.0000
15.2964	0.0000
15.3016	0.0000
15.3068	7.4519
15.3120	41.3279
15.3172	0.0000
15.3224	3.3869
15.3276	12.8730
15.3328	0.0000
15.3380	7.4519
15.3432	25.0680
15.3484	0.0000
15.3536	0.0000
15.3588	0.0000
15.3640	14.2266
15.3692	2.0333
15.3744	0.0000
15.3796	0.0000
15.3848	3.3869
15.3900	12.8730
15.3952	0.0000
15.4004	0.0000
15.4056	17.6128
15.4108	14.9071
15.4160	0.0000
15.4212	0.0000
15.4264	0.0000
15.4316	0.0000
15.4368	10.1600
15.4420	30.4898
15.4472	3.3869
15.4524	17.6152
15.4576	3.3886
15.4628	7.4519
15.4680	16.9380
15.4732	0.0000
15.4784	0.0000
15.4836	0.0000
15.4888	0.0000
15.4940	0.0000
15.4992	0.6764
15.5044	15.5835
15.5096	0.0000
15.5148	9.4828
15.5200	14.9071
15.5252	0.0000
15.5304	18.2900
15.5356	32.5215
15.5408	14.2283
15.5460	12.8714
15.5512	3.3886
15.5564	0.0000
15.5616	16.9364
15.5668	7.4536
15.5720	3.3869
15.5772	12.8730
15.5824	0.0000
15.5876	0.0000
15.5928	0.0000
15.5980	0.0000
15.6032	0.0000
15.6084	17.6128
15.6136	6.7771
15.6188	23.0330
15.6240	1.3569
15.6292	12.1933
15.6344	12.1966
15.6396	17.6128
15.6448	14.9071
15.6500	15.5819
15.6552	25.0680
15.6604	4.0634
15.6656	35.2296
15.6708	9.4869
15.6760	0.0000
15.6812	15.5819
15.6864	0.6780
15.6916	0.0000
15.6968	0.0000
15.7020	0.0000
15.7072	14.2266
15.7124	16.9364
15.7176	10.1633
15.7228	15.5835
15.7280	0.0000
15.7332	0.0000
15.7384	0.0000
15.7436	23.0330
15.7488	9.4869
15.7540	0.0000
15.7592	0.0000
15.7644	17.6128
15.7696	29.1329
15.7748	18.2932
15.7800	8.8064
15.7852	9.4852
15.7904	22.3582
15.7956	0.0000
15.8008	0.0000
15.8060	31.1630
15.8112	1.3569
15.8164	0.0000
15.8216	0.0000
15.8268	12.8714
15.8320	3.3886
15.8372	0.0000
15.8424	0.0000
15.8476	0.0000
15.8528	0.0000
15.8580	0.0000
15.8632	0.0000
15.8684	23.0330
15.8736	33.8768
15.8788	18.2916
15.8840	9.4852
15.8892	17.6152
15.8944	11.5185
15.8996	0.0000
15.9048	16.2599
15.9100	0.0000
15.9152	0.0000
15.9204	0.0000
15.9256	26.4200
15.9308	21.6818
15.9360	2.0317
15.9412	23.0371
15.9464	0.0000
15.9516	0.0000
15.9568	20.3233
15.9620	19.6485
15.9672	25.0680
15.9724	0.0000
15.9776	23.0330
15.9828	9.4869
15.9880	0.0000
15.9932	0.0000
15.9984	0.0000
16.0036	0.0000
16.0088	0.0000
16.0140	17.6128
16.0192	12.8730
16.0244	17.6152
16.0296	8.8080
16.0348	18.2916
16.0400	29.1313
16.0452	17.6168
16.0504	0.0000
16.0556	7.4519
16.0608	8.8080
16.0660	0.0000
16.0712	0.0000
16.0764	4.7414
16.0816	3.3886
16.0868	0.0000
16.0920	16.9364
16.0972	17.6152
16.1024	17.6152
16.1076	21.0030
16.1128	0.0000
16.1180	31.1630
16.1232	1.3569
16.1284	0.0000
16.1336	3.3869
16.1388	12.8730
16.1440	12.1933
16.1492	27.7785
16.1544	25.7452
16.1596	9.4852
16.1648	14.2283
16.1700	12.8714
16.1752	3.3886
16.1804	0.0000
16.1856	8.8064
16.1908	7.4536
16.1960	0.0000
16.2012	12.8714
16.2064	15.5819
16.2116	27.7785
16.2168	8.8080
16.2220	0.0000
16.2272	0.0000
16.2324	4.7414
16.2376	17.6152
16.2428	2.0333
16.2480	24.3899
16.2532	0.0000
16.2584	0.0000
16.2636	0.0000
16.2688	0.0000
16.2740	7.4519
16.2792	17.6152
16.2844	17.6152
16.2896	14.2283
16.2948	4.7414
16.3000	11.5185
16.3052	7.4519
16.3104	25.0680
16.3156	2.0317
16.3208	24.3883
16.3260	27.1021
16.3312	37.9377
16.3364	21.6818
16.3416	17.6152
16.3468	17.6152
16.3520	17.6152
16.3572	21.0030
16.3624	6.0967
16.3676	18.2932
16.3728	16.2599
16.3780	10.1617
16.3832	17.6152
16.3884	14.2266
16.3936	29.1329
16.3988	25.7452
16.4040	0.6780
16.4092	4.0634
16.4144	28.4565
16.4196	0.0000
16.4248	12.1933
16.4300	12.1966
16.4352	0.0000
16.4404	0.0000
16.4456	0.0000
16.4508	0.0000
16.4560	22.3566
16.4612	25.7452
16.4664	0.6780
16.4716	4.0634
16.4768	23.7135
16.4820	4.7430
16.4872	0.0000
16.4924	0.0000
16.4976	0.0000
16.5028	0.0000
16.5080	3.3869
16.5132	22.3566
16.5184	14.9071
16.5236	0.0000
16.5288	16.9364
